idx,rel_path,in_path,out_path,orig_fs,used_fs,channel_idx,env_file,range_m,src_z,rcv_z,Npaths,power_db
217,train\ClassC\ferry\train_ClassC_ferry_id38_seg084.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id38_seg084.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id38_seg084.wav,16000,16000,82,env_068_winter_shallow_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.477
218,train\ClassC\ferry\train_ClassC_ferry_id40_seg085.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id40_seg085.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id40_seg085.wav,16000,16000,117,env_093_deep_channel_H1000_R5000_sand.arr,5000.00,100.00,10.00,2,1.322
219,train\ClassC\ferry\train_ClassC_ferry_id41_seg086.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id41_seg086.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id41_seg086.wav,16000,16000,39,env_033_summer_shallow_H200_R500_sand.arr,500.00,100.00,10.00,2,2.872
220,train\ClassC\ferry\train_ClassC_ferry_id41_seg087.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id41_seg087.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id41_seg087.wav,16000,16000,103,env_089_deep_channel_H1000_R500_sand.arr,500.00,100.00,10.00,2,2.974
221,train\ClassC\ferry\train_ClassC_ferry_id43_seg088.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id43_seg088.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id43_seg088.wav,16000,16000,90,env_074_deep_channel_H50_R500_mud.arr,500.00,49.00,10.00,2,2.984
222,train\ClassC\ferry\train_ClassC_ferry_id43_seg089.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id43_seg089.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id43_seg089.wav,16000,16000,132,env_096_deep_channel_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
223,train\ClassC\ferry\train_ClassC_ferry_id53_seg090.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id53_seg090.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id53_seg090.wav,16000,16000,117,env_093_deep_channel_H1000_R5000_sand.arr,5000.00,100.00,10.00,2,1.322
224,train\ClassC\ferry\train_ClassC_ferry_id53_seg091.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id53_seg091.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id53_seg091.wav,16000,16000,106,env_091_deep_channel_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.976
225,train\ClassC\ferry\train_ClassC_ferry_id53_seg092.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id53_seg092.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id53_seg092.wav,16000,16000,82,env_068_winter_shallow_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.477
226,train\ClassC\ferry\train_ClassC_ferry_id53_seg093.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id53_seg093.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id53_seg093.wav,16000,16000,97,env_081_deep_channel_H200_R500_sand.arr,500.00,100.00,10.00,2,2.976
227,train\ClassC\ferry\train_ClassC_ferry_id53_seg094.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id53_seg094.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id53_seg094.wav,16000,16000,16,env_019_munk_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.968
228,train\ClassC\ferry\train_ClassC_ferry_id53_seg095.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id53_seg095.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id53_seg095.wav,16000,16000,24,env_021_munk_H1000_R5000_sand.arr,5000.00,100.00,10.00,1,0.000
229,train\ClassC\ferry\train_ClassC_ferry_id53_seg096.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id53_seg096.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id53_seg096.wav,16000,16000,53,env_044_summer_shallow_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.974
230,train\ClassC\ferry\train_ClassC_ferry_id53_seg097.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id53_seg097.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id53_seg097.wav,16000,16000,69,env_059_winter_shallow_H200_R2000_sand.arr,2000.00,100.00,10.00,2,2.286
231,train\ClassC\ferry\train_ClassC_ferry_id53_seg098.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id53_seg098.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id53_seg098.wav,16000,16000,66,env_050_winter_shallow_H50_R500_mud.arr,500.00,49.00,10.00,2,2.559
232,train\ClassC\ferry\train_ClassC_ferry_id54_seg099.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id54_seg099.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id54_seg099.wav,16000,16000,70,env_060_winter_shallow_H200_R2000_mud.arr,2000.00,100.00,10.00,2,2.286
233,train\ClassC\ferry\train_ClassC_ferry_id54_seg100.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id54_seg100.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id54_seg100.wav,16000,16000,78,env_068_winter_shallow_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.295
234,train\ClassC\ferry\train_ClassC_ferry_id54_seg101.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id54_seg101.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id54_seg101.wav,16000,16000,64,env_048_summer_shallow_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
235,train\ClassC\ferry\train_ClassC_ferry_id59_seg102.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg102.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg102.wav,16000,16000,67,env_057_winter_shallow_H200_R500_sand.arr,500.00,100.00,10.00,2,2.599
236,train\ClassC\ferry\train_ClassC_ferry_id59_seg103.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg103.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg103.wav,16000,16000,60,env_046_summer_shallow_H1000_R5000_mud.arr,5000.00,100.00,10.00,2,1.266
237,train\ClassC\ferry\train_ClassC_ferry_id59_seg104.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg104.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg104.wav,16000,16000,42,env_036_summer_shallow_H200_R2000_mud.arr,2000.00,100.00,10.00,2,1.538
238,train\ClassC\ferry\train_ClassC_ferry_id59_seg105.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg105.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg105.wav,16000,16000,130,env_096_deep_channel_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
239,train\ClassC\ferry\train_ClassC_ferry_id59_seg106.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg106.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg106.wav,16000,16000,62,env_047_summer_shallow_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
240,train\ClassC\ferry\train_ClassC_ferry_id59_seg107.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg107.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg107.wav,16000,16000,64,env_048_summer_shallow_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
241,train\ClassC\ferry\train_ClassC_ferry_id59_seg108.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg108.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg108.wav,16000,16000,18,env_020_munk_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,1.347
242,train\ClassC\ferry\train_ClassC_ferry_id59_seg109.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg109.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg109.wav,16000,16000,62,env_047_summer_shallow_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
243,train\ClassC\ferry\train_ClassC_ferry_id59_seg110.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg110.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg110.wav,16000,16000,114,env_092_deep_channel_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.985
244,train\ClassC\ferry\train_ClassC_ferry_id59_seg111.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg111.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg111.wav,16000,16000,55,env_045_summer_shallow_H1000_R5000_sand.arr,5000.00,100.00,10.00,2,0.062
245,train\ClassC\ferry\train_ClassC_ferry_id59_seg112.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg112.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg112.wav,16000,16000,59,env_046_summer_shallow_H1000_R5000_mud.arr,5000.00,100.00,10.00,4,2.160
246,train\ClassC\ferry\train_ClassC_ferry_id59_seg113.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg113.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg113.wav,16000,16000,19,env_020_munk_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.831
247,train\ClassC\ferry\train_ClassC_ferry_id59_seg114.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg114.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg114.wav,16000,16000,57,env_045_summer_shallow_H1000_R5000_sand.arr,5000.00,100.00,10.00,2,1.266
248,train\ClassC\ferry\train_ClassC_ferry_id59_seg115.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg115.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg115.wav,16000,16000,126,env_095_deep_channel_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
249,train\ClassC\ferry\train_ClassC_ferry_id59_seg116.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg116.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg116.wav,16000,16000,76,env_067_winter_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.929
250,train\ClassC\ferry\train_ClassC_ferry_id60_seg117.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg117.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg117.wav,16000,16000,4,env_004_munk_H50_R2000_mud.arr,2000.00,49.00,10.00,3,1.106
251,train\ClassC\ferry\train_ClassC_ferry_id60_seg118.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg118.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg118.wav,16000,16000,76,env_067_winter_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.929
252,train\ClassC\ferry\train_ClassC_ferry_id60_seg119.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg119.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg119.wav,16000,16000,15,env_019_munk_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.915
253,train\ClassC\ferry\train_ClassC_ferry_id60_seg120.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg120.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg120.wav,16000,16000,114,env_092_deep_channel_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.985
254,train\ClassC\ferry\train_ClassC_ferry_id60_seg121.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg121.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg121.wav,16000,16000,103,env_089_deep_channel_H1000_R500_sand.arr,500.00,100.00,10.00,2,2.974
255,train\ClassC\ferry\train_ClassC_ferry_id60_seg122.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg122.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg122.wav,16000,16000,107,env_091_deep_channel_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.986
256,train\ClassC\ferry\train_ClassC_ferry_id60_seg123.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg123.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg123.wav,16000,16000,129,env_096_deep_channel_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
257,train\ClassC\ferry\train_ClassC_ferry_id60_seg124.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg124.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg124.wav,16000,16000,66,env_050_winter_shallow_H50_R500_mud.arr,500.00,49.00,10.00,2,2.559
258,train\ClassC\ferry\train_ClassC_ferry_id60_seg125.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg125.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg125.wav,16000,16000,9,env_013_munk_H200_R5000_sand.arr,5000.00,100.00,10.00,1,0.000
259,train\ClassC\ferry\train_ClassC_ferry_id60_seg126.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg126.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg126.wav,16000,16000,77,env_067_winter_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.477
260,train\ClassC\ferry\train_ClassC_ferry_id60_seg127.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg127.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg127.wav,16000,16000,117,env_093_deep_channel_H1000_R5000_sand.arr,5000.00,100.00,10.00,2,1.322
261,train\ClassC\ferry\train_ClassC_ferry_id60_seg128.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg128.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg128.wav,16000,16000,46,env_043_summer_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.836
262,train\ClassC\ferry\train_ClassC_ferry_id60_seg129.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg129.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg129.wav,16000,16000,126,env_095_deep_channel_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
263,train\ClassC\ferry\train_ClassC_ferry_id60_seg130.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg130.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg130.wav,16000,16000,12,env_018_munk_H1000_R500_mud.arr,500.00,100.00,10.00,2,2.938
264,train\ClassC\ferry\train_ClassC_ferry_id60_seg131.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg131.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg131.wav,16000,16000,120,env_094_deep_channel_H1000_R5000_mud.arr,5000.00,100.00,10.00,1,0.000
265,train\ClassC\ferry\train_ClassC_ferry_id60_seg132.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg132.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg132.wav,16000,16000,125,env_095_deep_channel_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
266,train\ClassC\ferry\train_ClassC_ferry_id60_seg133.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg133.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg133.wav,16000,16000,14,env_019_munk_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.831
267,train\ClassC\ferry\train_ClassC_ferry_id60_seg134.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg134.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg134.wav,16000,16000,65,env_049_winter_shallow_H50_R500_sand.arr,500.00,49.00,10.00,2,2.559
268,train\ClassC\ferry\train_ClassC_ferry_id60_seg135.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg135.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg135.wav,16000,16000,59,env_046_summer_shallow_H1000_R5000_mud.arr,5000.00,100.00,10.00,4,2.160
269,train\ClassC\ferry\train_ClassC_ferry_id60_seg136.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg136.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg136.wav,16000,16000,131,env_096_deep_channel_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
270,train\ClassC\ferry\train_ClassC_ferry_id60_seg137.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg137.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg137.wav,16000,16000,36,env_026_summer_shallow_H50_R500_mud.arr,500.00,49.00,10.00,2,2.814
271,train\ClassC\ferry\train_ClassC_ferry_id60_seg138.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg138.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg138.wav,16000,16000,46,env_043_summer_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.836
272,train\ClassC\ferry\train_ClassC_ferry_id61_seg139.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id61_seg139.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id61_seg139.wav,16000,16000,125,env_095_deep_channel_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
273,train\ClassC\ferry\train_ClassC_ferry_id61_seg140.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id61_seg140.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id61_seg140.wav,16000,16000,36,env_026_summer_shallow_H50_R500_mud.arr,500.00,49.00,10.00,2,2.814
274,train\ClassC\ferry\train_ClassC_ferry_id61_seg141.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id61_seg141.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id61_seg141.wav,16000,16000,129,env_096_deep_channel_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
275,train\ClassC\ferry\train_ClassC_ferry_id61_seg142.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id61_seg142.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id61_seg142.wav,16000,16000,62,env_047_summer_shallow_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
276,train\ClassC\ferry\train_ClassC_ferry_id61_seg143.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id61_seg143.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id61_seg143.wav,16000,16000,92,env_076_deep_channel_H50_R2000_mud.arr,2000.00,49.00,10.00,3,2.754
277,train\ClassC\ferry\train_ClassC_ferry_id61_seg144.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id61_seg144.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id61_seg144.wav,16000,16000,103,env_089_deep_channel_H1000_R500_sand.arr,500.00,100.00,10.00,2,2.974
278,train\ClassC\ferry\train_ClassC_ferry_id61_seg145.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id61_seg145.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id61_seg145.wav,16000,16000,41,env_035_summer_shallow_H200_R2000_sand.arr,2000.00,100.00,10.00,2,1.538
279,train\ClassC\ferry\train_ClassC_ferry_id61_seg146.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id61_seg146.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id61_seg146.wav,16000,16000,15,env_019_munk_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.915
